uniqueID,genus,species,det_by,sex,date_determined,taxonomy_note,,,,,,,
1386,Andrena,rugosa,JF,F,xi2021,,,,,,,,
1387,Andrena,imitatrix,JF,F,xi2021,,,,,,,,
1388,Halictus,rubicundus,SL,F,15ii2021,,,,,,,,
1389,Andrena,vicina,JF,F,xi2021,,,,,,,,
1390,Andrena,dunningi_nivalis,JF,F,xi2021,,,,,,,,
1391,Andrena,rugosa,JF,F,xi2021,,,,,,,,
1392,Andrena,rugosa,JF,F,xi2021,,,,,,,,
1393,Andrena,rugosa,JF,F,xi2021,,,,,,,,
1394,Andrena,vicina,JF,F,xi2021,,,,,,,,
1395,Lasioglossum,,,,21i2021,,,,,,,,
1396,Lasioglossum,,,,21i2021,,,,,,,,
1397,Macropis,nuda,CA,F,21i2021,,,,,,,,
1398,Lasioglossum,,,,21i2021,,,,,,,,
1399,Lasioglossum,,,,21i2021,,,,,,,,
1400,Lasioglossum,,,,21i2021,,,,,,,,
1401,Macropis,nuda,CA,F,21i2021,,,,,,,,
1402,Macropis,nuda,CA,F,,,,,,,,,
1403,Lasioglossum,,,,21i2021,,,,,,,,
1404,Macropis,nuda,CA,F,21i2021,,,,,,,,
1405,Lasioglossum,,,,21i2021,,,,,,,,
1406,Macropis,nuda,CA,F,21i2021,,,,,,,,
1407,Lasioglossum,,,,21i2021,,,,,,,,
1408,Macropis,nuda,CA,F,21i2021,,,,,,,,
1409,Lasioglossum,,,,21i2021,,,,,,,,
1410,Lasioglossum,,,,21i2021,,,,,,,,
1411,Lasioglossum,,,,21i2021,,,,,,,,
1412,Macropis,nuda,CA,F,21i2021,,,,,,,,
1413,Macropis,nuda,CA,F,21i2021,,,,,,,,
1414,Lasioglossum,,,,21i2021,,,,,,,,
1415,Andrena,dunningi_nivalis,JF,F,xi2021,,,,,,,,
1416,Andrena,carlini,JF,F,xi2021,,,,,,,,
1417,Lasioglossum,,,,21i2021,,,,,,,,
1418,Lasioglossum,,,,21i2021,,,,,,,,
1419,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1420,Lasioglossum,coriaceum,CA,F,23ii2021,,,,,,,,
1421,Andrena,dunningi_nivalis,JF,F,xi2021,,,,,,,,
1422,Andrena,rugosa,JF,F,xi2021,,,,,,,,
1423,Lasioglossum,,,,21i2021,,,,,,,,
1424,Andrena,,,M,xi2021,,,,,,,,
1425,Lasioglossum,,,,21i2021,,,,,,,,
1426,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1427,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1428,Bombus,impatiens,SL,F,21i2021,,,,,,,,
1429,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1430,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1431,Ceratina,,,,21i2021,,,,,,,,
1432,Ceratina,,,,21i2021,,,,,,,,
1433,Ceratina,,,,21i2021,,,,,,,,
1434,Ceratina,,,,21i2021,,,,,,,,
1435,Pseudopanurgus,andrenoides / labrosiformis,CA + EN,F,11xi2021,,,,,,,,
1436,Ceratina,,,,21i2021,,,,,,,,
1437,Andrena,simplex,JF,F,xi2021,,,,,,,,
1438,Ceratina,,,,21i2021,,,,,,,,
1439,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1440,Bombus,impatiens,SL,F,20i2021,,,,,,,,
1441,Bombus,impatiens,SL,F,20i2021,,,,,,,,
1442,Dufourea,novaeangliae,CA,F,21i2021,,,,,,,,
1443,Dufourea,novaeangliae,CA,F,21i2021,,,,,,,,
1444,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1445,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1446,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1447,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1448,Dufourea,novaeangliae,CA,F,21i2021,,,,,,,,
1449,Dufourea,novaeangliae,CA,F,21i2021,,,,,,,,
1450,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1451,Dufourea,novaeangliae,CA,F,21i2021,,,,,,,,
1452,Dufourea,novaeangliae,CA,F,21i2021,,,,,,,,
1453,Dufourea,novaeangliae,CA,F,21i2021,,,,,,,,
1454,Dufourea,novaeangliae,CA,F,21i2021,,,,,,,,
1455,Lasioglossum,sp,CA,F,18i2022,,,,,,,,
1456,Ceratina,,,,21i2021,,,,,,,,
1457,Andrena,nasonii,JF,F,xi2021,,,,,,,,
1458,Ceratina,,,M,21i2021,,,,,,,,
1459,Ceratina,,,M,21i2021,,,,,,,,
1460,Ceratina,,,,21i2021,,,,,,,,
1461,Andrena,cressonii,JF,F,xi2021,,,,,,,,
1462,Lasioglossum,,,,21i2021,,,,,,,,
1463,Lasioglossum,,,,21i2021,,,,,,,,
1464,Ceratina,,,,21i2021,,,,,,,,
1465,Ceratina,,,,21i2021,,,,,,,,
1466,Ceratina,,,,21i2021,,,,,,,,
1467,Heriades,variolosa,CA,F,23iii2021,,,,,,,,
1468,Heriades,carinata,CA,F,23iii2021,,,,,,,,
1469,Lasioglossum,,,,21i2021,,,,,,,,
1470,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1471,Bombus,ternaris,SL,M,20i2021,,,,,,,,
1472,Pseudopanurgus,andrenoides / labrosiformis,CA + EN,F,11xi2021,,,,,,,,
1473,Andrena,nubecula,JF,F,xi2021,,,,,,,,
1474,Ceratina,,,,21i2021,,,,,,,,
1475,Ceratina,,,,21i2021,,,,,,,,
1476,Ceratina,,,,21i2021,,,,,,,,
1477,Augochlora,pura,CA + SL,F,15i2021,,,,,,,,
1478,Augochlora,pura,CA + SL,F,15i2021,,,,,,,,
1479,Andrena,wheeleri,JF,F,xi2021,,,,,,,,
1480,Lasioglossum,,,,21i2021,,,,,,,,
1481,Ceratina,,,M,21i2021,,,,,,,,
1482,Ceratina,,,,21i2021,,,,,,,,
1483,Ceratina,,,M,21i2021,,,,,,,,
1484,Halictus,confusus,CA + SL,F,15ii2021,,,,,,,,
1485,Ceratina,,,,21i2021,,,,,,,,
1486,Ceratina,,,,21i2021,,,,,,,,
1487,Bombus,impatiens,SL,F,20i2021,,,,,,,,
1488,Andrena,nubecula,JF,F,xi2021,,,,,,,,
1489,Ceratina,,,,21i2021,,,,,,,,
1490,Lasioglossum,,,,21i2021,,,,,,,,
1491,Andrena,nubecula,JF,F,xi2021,,,,,,,,
1492,Lasioglossum,,,,21i2021,,,,,,,,
1493,Ceratina,,,,21i2021,,,,,,,,
1494,Ceratina,,,,21i2021,,,,,,,,
1495,Lasioglossum,,,,21i2021,,,,,,,,
1496,Lasioglossum,,,,21i2021,,,,,,,,
1497,Lasioglossum,,,,21i2021,,,,,,,,
1498,Andrena,nubecula,JF,F,xi2021,,,,,,,,
1499,Agapostemon,virescens,SL,F,15i2021,,,,,,,,
1500,Halictus,ligatus,CA + SL,F,15ii2021,,,,,,,,
1501,Agapostemon,virescens,SL,F,15i2021,,,,,,,,
1502,Agapostemon,virescens,SL,F,15i2021,,,,,,,,
1503,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1504,Megachile,relativa,CA,F,9xii2021,,,,,,,,
1505,Andrena,nubecula,JF,F,xi2021,,,,,,,,
1506,Andrena,nubecula,JF,F,xi2021,,,,,,,,
1507,Andrena,nubecula,JF,F,xi2021,,,,,,,,
1508,Ceratina,,,,21i2021,,,,,,,,
1509,Andrena,nubecula,JF,F,xi2021,,,,,,,,
1510,Andrena,nubecula,JF,F,xi2021,,,,,,,,
1511,Pseudopanurgus,andrenoides / labrosiformis,CA + EN,F,11xi2021,,,,,,,,
1512,Andrena,nubecula,JF,F,xi2021,,,,,,,,
1513,Ceratina,,,,21i2021,,,,,,,,
1514,Andrena,nubecula,JF,F,xi2021,,,,,,,,
1515,Halictus,rubicundus,SL,F,15ii2021,,,,,,,,
1516,Ceratina,,,,21i2021,,,,,,,,
1517,Pseudopanurgus,andrenoides / labrosiformis,CA + EN,F,11xi2021,,,,,,,,
1518,Perdita,octomaculata,CA,F,15iii2021,,,,,,,,
1519,Ceratina,,,,21i2021,,,,,,,,
1520,Hoplitis,producta,CA,F,25viii2021,,,,,,,,
1521,Andrena,wheeleri,JF,F,xi2021,,,,,,,,
1522,Ceratina,,,,21i2021,,,,,,,,
1523,Ceratina,,,,21i2021,,,,,,,,
1524,Ceratina,,,,21i2021,,,,,,,,
1525,Lasioglossum,,,,21i2021,,,,,,,,
1526,Lasioglossum,,,,21i2021,,,,,,,,
1527,Augochlorella,aurata,SL,F,15i2021,,,,,,,,
1528,Lasioglossum,,,,21i2021,,,,,,,,
1529,Ceratina,,,,21i2021,,,,,,,,
1530,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1531,Lasioglossum,,,,21i2021,,,,,,,,
1532,Ceratina,,,,21i2021,,,,,,,,
1533,Megachile,rotundata,CA,M,9xii2021,,,,,,,,
1534,Ceratina,,,,21i2021,,,,,,,,
1535,Ceratina,,,,21i2021,,,,,,,,
1536,Ceratina,,,,21i2021,,,,,,,,
1537,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1538,Ceratina,,,,21i2021,,,,,,,,
1539,Ceratina,,,,21i2021,,,,,,,,
1540,Peponapis,pruinosa,SL + CA,F,15i2021,,,,,,,,
1541,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1542,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1543,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1544,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1545,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1546,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1547,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1548,Megachile,sp.,CA,M,9xii2021,,,,,,,,
1549,Bombus,vagans,SL,F,21i2021,,,,,,,,
1550,Megachile,campanulae,CA,F,9xii2021,,,,,,,,
1551,Lasioglossum,,,,21i2021,,,,,,,,
1552,Lasioglossum,,,,21i2021,,,,,,,,
1553,Lasioglossum,,,,21i2021,,,,,,,,
1554,Andrena,integra,JF,F,xi2021,,,,,,,,
1555,Ceratina,,,,21i2021,,,,,,,,
1556,Andrena,platyparia,JF,F,xi2021,,,,,,,,
1557,Andrena,integra,JF,F,xi2021,,,,,,,,
1558,Halictus,ligatus,CA + SL,F,15ii2021,,,,,,,,
1559,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1560,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1561,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1562,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1563,Bombus,impatiens,SL,F,20i2021,,,,,,,,
1564,Bombus,impatiens,SL,F,20i2021,,,,,,,,
1565,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1566,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1567,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1568,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1569,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1570,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1571,Bombus,impatiens,SL,F,20i2021,,,,,,,,
1572,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1573,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1574,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1575,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1576,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1577,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1578,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1579,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1580,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1581,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1582,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1583,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1584,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1585,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1586,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1587,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1588,Bombus,impatiens,SL,F,20i2021,,,,,,,,
1589,Bombus,impatiens,SL,F,20i2021,,,,,,,,
1590,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1591,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1592,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1593,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1594,Bombus,impatiens,SL,F,20i2021,,,,,,,,
1595,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1596,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1597,Dufourea,novaeangliae,CA,F,21i2021,,,,,,,,
1598,Dufourea,novaeangliae,CA,F,21i2021,,,,,,,,
1599,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1600,Dufourea,novaeangliae,CA,F,24viii2021,,,,,,,,
1601,Dufourea,novaeangliae,CA,F,24viii2021,,,,,,,,
1602,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1603,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1604,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1605,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1606,Dufourea,novaeangliae,CA,F,24viii2021,,,,,,,,
1607,Bombus,bimaculatus,SL,F,19i2021,,,,,,,,
1608,Dufourea,novaeangliae,CA,F,21i2021,,,,,,,,
1609,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1610,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1611,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1612,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1613,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1614,Dufourea,novaeangliae,CA,F,21i2021,,,,,,,,
1615,Dufourea,novaeangliae,CA,F,21i2021,,,,,,,,
1616,Dufourea,novaeangliae,CA,M,21i2021,,,,,,,,
1617,Dufourea,novaeangliae,CA,F,21i2021,,,,,,,,
1618,Peponapis,pruinosa,SL + CA,M,15i2021,,,,,,,,
1619,Peponapis,pruinosa,SL + CA,F,15i2021,,,,,,,,
1620,Peponapis,pruinosa,SL + CA,F,15i2021,,,,,,,,
1621,Bombus,impatiens,SL,F,20i2021,,,,,,,,
1622,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1623,Peponapis,pruinosa,SL + CA,F,15i2021,,,,,,,,
1624,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1625,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1626,Bombus,impatiens,SL,F,20i2021,,,,,,,,
1627,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1628,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1629,Dufourea,novaeangliae,CA,F,21i2021,,,,,,,,
1630,Bombus,griseocollis,SL,F,19i2021,,,,,,,,
1631,Dufourea,novaeangliae,CA,M,21i2021,,,,,,,,
1632,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1633,Dufourea,novaeangliae,CA,M,21i2021,,,,,,,,
1634,Dufourea,novaeangliae,CA,F,24viii2021,,,,,,,,
1635,Dufourea,novaeangliae,CA,F,24viii2021,,,,,,,,
1636,Dufourea,novaeangliae,CA,F,21i2021,,,,,,,,
1637,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1638,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1639,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1640,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1641,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1642,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1643,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1644,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1645,Bombus,rufocinctus,SL,F,20i2021,,,,,,,,
1646,Bombus,ternaris,SL,F,20i2021,,,,,,,,
1647,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1648,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1649,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1650,Bombus,impatiens,SL,F,20i2021,,,,,,,,
1651,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1652,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1653,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1654,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1655,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1656,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1657,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1658,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1659,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1660,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1661,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1662,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1663,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1664,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1665,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1666,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1667,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1668,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1669,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1670,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1671,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1672,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1673,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1674,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1675,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1676,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1677,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1678,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1679,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1680,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1681,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1682,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1683,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1684,Bombus,impatiens,SL,F,20i2021,,,,,,,,
1685,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1686,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1687,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1688,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1689,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1690,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1691,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1692,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1693,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1694,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1695,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1696,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1697,Colletes,nudus,CA + EN,F,11xi2021,,,,,,,,
1698,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1699,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1700,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1701,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1702,Bombus,rufocinctus,SL,M,20i2021,,,,,,,,
1703,Bombus,vagans,SL,F,20i2021,,,,,,,,
1704,Bombus,rufocinctus,SL,F,20i2021,,,,,,,,
1705,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1706,Melissodes,druriellus,CA,F,29xi2021,,,,,,,,
1707,Bombus,impatiens,SL,F,20i2021,,,,,,,,
1708,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1709,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1710,Andrena,wilkella,JF,F,xi2021,,,,,,,,
1711,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1712,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1713,Peponapis,pruinosa,SL + CA,M,15i2021,,,,,,,,
1714,Peponapis,pruinosa,SL + CA,M,15i2021,,,,,,,,
1715,Peponapis,pruinosa,SL + CA,F,15i2021,,,,,,,,
1716,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1717,Peponapis,pruinosa,SL + CA,M,15i2021,,,,,,,,
1718,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1719,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1720,Peponapis,pruinosa,SL + CA,F,15i2021,,,,,,,,
1721,Peponapis,pruinosa,SL + CA,M,15i2021,,,,,,,,
1722,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1723,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1724,Peponapis,pruinosa,SL + CA,F,15i2021,,,,,,,,
1725,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1726,Peponapis,pruinosa,SL + CA,M,15i2021,,,,,,,,
1727,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1728,Peponapis,pruinosa,SL + CA,M,15i2021,,,,,,,,
1729,Peponapis,pruinosa,SL + CA,F,15i2021,,,,,,,,
1730,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1731,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1732,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1733,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1734,Peponapis,pruinosa,SL + CA,M,15i2021,,,,,,,,
1735,Lasioglossum,,,,21i2021,,,,,,,,
1736,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1737,Peponapis,pruinosa,SL + CA,M,15i2021,,,,,,,,
1738,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1739,Peponapis,pruinosa,SL + CA,M,15i2021,,,,,,,,
1740,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1741,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1742,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1743,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1744,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1745,Ceratina,,,,21i2021,,,,,,,,
1746,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1747,Ceratina,,,,21i2021,,,,,,,,
1748,Ceratina,,,,21i2021,,,,,,,,
1749,Ceratina,,,,21i2021,,,,,,,,
1750,Ceratina,,,,21i2021,,,,,,,,
1751,Ceratina,,,,21i2021,,,,,,,,
1752,Ceratina,,,,21i2021,,,,,,,,
1753,Megachile,latimanus,CA,F,9xii2021,,,,,,,,
1754,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1755,Ceratina,,,,21i2021,,,,,,,,
1756,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1757,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1758,Megachile,sp.,CA,M,9xii2021,,,,,,,,
1759,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1760,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1761,Bombus,impatiens,SL,F,19i2021,,,,,,,,
1762,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1763,Ceratina,,,,21i2021,,,,,,,,
1764,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1765,Ceratina,,,,21i2021,,,,,,,,
1766,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1767,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1768,Ceratina,,,,21i2021,,,,,,,,
1769,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1770,Ceratina,,,,21i2021,,,,,,,,
1771,Bombus,rufocinctus,SL,F,21i2021,,,,,,,,
1772,Bombus,rufocinctus,SL,F,20i2021,,,,,,,,
1773,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1774,Ceratina,,,,21i2021,,,,,,,,
1775,Ceratina,,,,21i2021,,,,,,,,
1776,Ceratina,,,,21i2021,,,,,,,,
1777,Ceratina,,,,21i2021,,,,,,,,
1778,Halictus,rubicundus,SL,F,15ii2021,,,,,,,,
1779,Ceratina,,,,21i2021,,,,,,,,
1780,Ceratina,,,,21i2021,,,,,,,,
1781,Bombus,terricola,SL,M,19i2021,,,,,,,,
1782,Ceratina,,,,21i2021,,,,,,,,
1783,Bombus,bimaculatus ,SL,F,1ii2021,,,,,,,,
1784,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1785,Ceratina,,,,21i2021,,,,,,,,
1786,Hoplitis,producta?,CA,F,25viii2021,,,,,,,,
1787,Ceratina,,,,21i2021,,,,,,,,
1788,Ceratina,,,,21i2021,,,,,,,,
1789,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1790,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1791,Apis,mellifera,SL + CA,F,15i2021,,,,,,,,
1792,Ceratina,,,,21i2021,,,,,,,,
1793,Halictus,ligatus,CA + SL,F,15ii2021,,,,,,,,
1794,Bombus,impatiens,SL,F,12ii2021,,,,,,,,
1795,Megachile,mendica,CA,F,9xii2021,,,,,,,,
1796,Augochlorella,aurata,SL,F,15i2021,,,,,,,,
1797,Lasioglossum,,,,,,,,,,,,
1798,Andrena,dunningi_nivalis,JF,F,xi2021,,,,,,,,
1799,Hoplitis,producta?,CA,F,25viii2021,,,,,,,,
1800,Hoplitis,producta ,CA,F,25viii2021,,,,,,,,
1801,Ceratina,,,,,,,,,,,,
1802,Ceratina,,,,,,,,,,,,
1803,Ceratina,,,,,,,,,,,,
1804,Augochlorella,aurata,SL,F,15i2021,,,,,,,,
1805,Lasioglossum,,,,,,,,,,,,
1806,Lasioglossum,zonulum,CA,F,23ii2021,,,,,,,,
1807,Augochlorella,aurata,SL,F,15i2021,,,,,,,,
1808,Halictus,rubicundus,SL,F,15ii2021,,,,,,,,
1809,Apis,mellifera,SL + CA,F,9ii2021,,,,,,,,
1810,Halictus,rubicundus,SL,F,15ii2021,,,,,,,,
1811,Ceratina,,,,,,,,,,,,
1812,Pseudopanurgus,andrenoides / labrosiformis,CA + EN,F,11xi2021,,,,,,,,
1813,Ceratina,,,,,,,,,,,,
1814,Melissodes,druriellus,CA,M,29xi2021,,,,,,,,
1815,Halictus,ligatus,CA + SL,F,15ii2021,,,,,,,,
1816,Andrena,nubecula,JF,F,xi2021,,,,,,,,
1817,Andrena,nubecula,JF,F,xi2021,,,,,,,,
1818,Lasioglossum,,,,,,,,,,,,
1819,Lasioglossum,,,,,,,,,,,,
1820,Pseudopanurgus,andrenoides / labrosiformis,CA + EN,F,11xi2021,,,,,,,,
1821,Ceratina,,,,,,,,,,,,
1822,Ceratina,,,,,,,,,,,,
1823,Ceratina,,,,,,,,,,,,
1824,Lasioglossum,,,,,,,,,,,,
1825,Ceratina,,,,,,,,,,,,
1826,Ceratina,,,,,,,,,,,,
1827,Ceratina,,,,,,,,,,,,
1828,Megachile,sp.,,M,9xii2021,,,,,,,,
1829,Andrena,nasonii,JF,F,xi2021,,,,,,,,
1830,Andrena,dunningi_nivalis,JF,F,xi2021,,,,,,,,
1831,Andrena,wilkella,JF,F,xi2021,,,,,,,,
1832,Andrena,nasonii,JF,F,xi2021,,,,,,,,
1833,Halictus,confusus,CA + SL,F,15ii2021,,,,,,,,
1834,Andrena,imitatrix,JF,F,xi2021,,,,,,,,
1835,Andrena,nasonii,JF,F,xi2021,,,,,,,,
1836,Andrena,nasonii,JF,F,xi2021,,,,,,,,
1837,Lasioglossum,,,,,,,,,,,,
1838,Andrena,mandibularis,JF,F,xi2021,,,,,,,,
1839,Ceratina,,,,,,,,,,,,
1840,wasp,,SL,F,10ii2021,,,,,,,,
1841,Ceratina,,,,,,,,,,,,
1842,Augochlora,pura,CA + SL,F,15i2021,,,,,,,,
